000037c2dd414b46.jpg,maze ~ labyrinth,0.13489
000037c2dd414b46.jpg,lakeside ~ lakeshore,0.05274
000037c2dd414b46.jpg,coil ~ spiral ~ volute ~ whorl ~ helix,0.04277
000037c2dd414b46.jpg,park bench,0.01564
00003bfccf5f36c2.jpg,restaurant ~ eating house ~ eating place ~ eatery,0.17724
00003bfccf5f36c2.jpg,vault,0.05811
00003bfccf5f36c2.jpg,caldron ~ cauldron,0.03931
00003bfccf5f36c2.jpg,patio ~ terrace,0.02987
00003bfccf5f36c2.jpg,monastery,0.02970
00003d63a4839019.jpg,swing,0.36140
00003d63a4839019.jpg,bell cote ~ bell cot,0.08712
00003d63a4839019.jpg,chime ~ bell ~ gong,0.05357
00003d63a4839019.jpg,abacus,0.04871
00003d63a4839019.jpg,pay-phone ~ pay-station,0.03843
00003e2837c7b728.jpg,ladle,0.10008
00003e2837c7b728.jpg,soup bowl,0.03624
00003e2837c7b728.jpg,hot pot ~ hotpot,0.03152
00003e2837c7b728.jpg,wooden spoon,0.02898
00003e2837c7b728.jpg,wok,0.02650
00003e7c13af160c.jpg,bell cote ~ bell cot,0.93630
00003e7c13af160c.jpg,church ~ church building,0.04800
00003e7c13af160c.jpg,chime ~ bell ~ gong,0.00087
00003e7c13af160c.jpg,thatch ~ thatched roof,0.00042
00003e7c13af160c.jpg,vault,0.00024
0000418f7ade0445.jpg,mailbag ~ postbag,0.78203
0000418f7ade0445.jpg,backpack ~ back pack ~ knapsack ~ packsack ~ rucksack ~ haversack,0.03678
0000418f7ade0445.jpg,shopping basket,0.01504
0000418f7ade0445.jpg,bucket ~ pail,0.01072
0000418f7ade0445.jpg,purse,0.01036
0000432bf1241812.jpg,Christmas stocking,0.27931
0000432bf1241812.jpg,picket fence ~ paling,0.19824
0000432bf1241812.jpg,greenhouse ~ nursery ~ glasshouse,0.04482
0000432bf1241812.jpg,doormat ~ welcome mat,0.03566
0000432bf1241812.jpg,dishrag ~ dishcloth,0.01193
000045257f66b9e2.jpg,solar dish ~ solar collector ~ solar furnace,0.28992
000045257f66b9e2.jpg,steel arch bridge,0.04280
000045257f66b9e2.jpg,maze ~ labyrinth,0.03980
000045257f66b9e2.jpg,valley ~ vale,0.02937
000045257f66b9e2.jpg,oxcart,0.02905
0000452673e346d2.jpg,lakeside ~ lakeshore,0.68823
0000452673e346d2.jpg,park bench,0.01617
0000452673e346d2.jpg,pole,0.01529
0000452673e346d2.jpg,worm fence ~ snake fence ~ snake-rail fence ~ Virginia fence,0.01148
0000452673e346d2.jpg,picket fence ~ paling,0.00736
000046611bd6b353.jpg,tile roof,0.87244
000046611bd6b353.jpg,dome,0.03468
000046611bd6b353.jpg,parachute ~ chute,0.00446
000046611bd6b353.jpg,alp,0.00385
000046611bd6b353.jpg,balloon,0.00344
00004668fd1ee4e7.jpg,sliding door,0.67862
00004668fd1ee4e7.jpg,window screen,0.05072
00004668fd1ee4e7.jpg,shoji,0.04270
00004668fd1ee4e7.jpg,worm fence ~ snake fence ~ snake-rail fence ~ Virginia fence,0.02548
00004668fd1ee4e7.jpg,prison ~ prison house,0.02261
00004b19ca2c952f.jpg,crutch,0.15278
00004b19ca2c952f.jpg,clog ~ geta ~ patten ~ sabot,0.11348
00004b19ca2c952f.jpg,sunglass,0.11064
00004b19ca2c952f.jpg,sunglasses ~ dark glasses ~ shades,0.06387
00004b19ca2c952f.jpg,jean ~ blue jean ~ denim,0.05381
00004b3f43deb627.jpg,volcano,0.70518
00004b3f43deb627.jpg,thatch ~ thatched roof,0.23878
00004b3f43deb627.jpg,yurt,0.00406
00004b3f43deb627.jpg,alp,0.00286
00004b3f43deb627.jpg,barn,0.00128
00004c0084725c43.jpg,vault,0.17115
00004c0084725c43.jpg,palace,0.08312
00004c0084725c43.jpg,throne,0.05992
00004c0084725c43.jpg,church ~ church building,0.04956
00004c0084725c43.jpg,spotlight ~ spot,0.04658
00004fd8760d4346.jpg,alp,0.75653
00004fd8760d4346.jpg,valley ~ vale,0.11233
00004fd8760d4346.jpg,cliff ~ drop ~ drop-off,0.04800
00004fd8760d4346.jpg,promontory ~ headland ~ head ~ foreland,0.04402
00004fd8760d4346.jpg,dam ~ dike ~ dyke,0.00432
0000530c47410921.jpg,stretcher,0.22112
0000530c47410921.jpg,garbage truck ~ dustcart,0.05802
0000530c47410921.jpg,studio couch ~ day bed,0.02890
0000530c47410921.jpg,thresher ~ thrasher ~ threshing machine,0.02526
0000530c47410921.jpg,safe,0.02147
0000575f5a03db70.jpg,convertible,0.77136
0000575f5a03db70.jpg,Model T,0.05011
0000575f5a03db70.jpg,sports car ~ sport car,0.02328
0000575f5a03db70.jpg,pickup ~ pickup truck,0.02277
0000575f5a03db70.jpg,car wheel,0.02254
0000587b9647679e.jpg,shield ~ buckler,0.19210
0000587b9647679e.jpg,vault,0.06094
0000587b9647679e.jpg,brass ~ memorial tablet ~ plaque,0.04921
0000587b9647679e.jpg,sundial,0.03990
0000587b9647679e.jpg,mailbox ~ letter box,0.03272
00005903203677bc.jpg,hare,0.75508
00005903203677bc.jpg,wallaby ~ brush kangaroo,0.08271
00005903203677bc.jpg,ibex ~ Capra ibex,0.03688
00005903203677bc.jpg,wood rabbit ~ cottontail ~ cottontail rabbit,0.00638
00005903203677bc.jpg,fox squirrel ~ eastern fox squirrel ~ Sciurus niger,0.00609
0000599864fd15b3.jpg,streetcar ~ tram ~ tramcar ~ trolley ~ trolley car,0.51420
0000599864fd15b3.jpg,jean ~ blue jean ~ denim,0.09644
0000599864fd15b3.jpg,amphibian ~ amphibious vehicle,0.07505
0000599864fd15b3.jpg,bullet train ~ bullet,0.05374
0000599864fd15b3.jpg,scoreboard,0.01769
00005bf623ff1ac2.jpg,pickup ~ pickup truck,0.44332
00005bf623ff1ac2.jpg,racer ~ race car ~ racing car,0.39996
00005bf623ff1ac2.jpg,car wheel,0.06659
00005bf623ff1ac2.jpg,sports car ~ sport car,0.01159
00005bf623ff1ac2.jpg,go-kart,0.00372
00005e7429a94ad4.jpg,bath towel,0.06126
00005e7429a94ad4.jpg,book jacket ~ dust cover ~ dust jacket ~ dust wrapper,0.05157
00005e7429a94ad4.jpg,altar,0.04312
00005e7429a94ad4.jpg,volleyball,0.02479
00005e7429a94ad4.jpg,vestment,0.02467
0000608cc97a2b17.jpg,groom ~ bridegroom,0.35573
0000608cc97a2b17.jpg,lab coat ~ laboratory coat,0.09861
0000608cc97a2b17.jpg,restaurant ~ eating house ~ eating place ~ eatery,0.02733
0000608cc97a2b17.jpg,notebook ~ notebook computer,0.02362
0000608cc97a2b17.jpg,harmonica ~ mouth organ ~ harp ~ mouth harp,0.01146
000060e3121c7305.jpg,home theater ~ home theatre,0.43304
000060e3121c7305.jpg,loudspeaker ~ speaker ~ speaker unit ~ loudspeaker system ~ speaker system,0.19746
000060e3121c7305.jpg,entertainment center,0.16966
000060e3121c7305.jpg,desk,0.02836
000060e3121c7305.jpg,television ~ television system,0.01603
0000615b5a80f660.jpg,restaurant ~ eating house ~ eating place ~ eatery,0.47829
0000615b5a80f660.jpg,dining table ~ board,0.12003
0000615b5a80f660.jpg,microwave ~ microwave oven,0.01756
0000615b5a80f660.jpg,washbasin ~ handbasin ~ washbowl ~ lavabo ~ wash-hand basin,0.01544
0000615b5a80f660.jpg,projector,0.01421
0000626c3e317247.jpg,daisy,0.80618
0000626c3e317247.jpg,sulphur butterfly ~ sulfur butterfly,0.02844
0000626c3e317247.jpg,bee,0.02130
0000626c3e317247.jpg,cabbage butterfly,0.01160
0000626c3e317247.jpg,lycaenid ~ lycaenid butterfly,0.00488
00006685513e6bc4.jpg,volleyball,0.46929
00006685513e6bc4.jpg,basketball,0.15479
00006685513e6bc4.jpg,ballplayer ~ baseball player,0.07934
00006685513e6bc4.jpg,stage,0.02295
00006685513e6bc4.jpg,airship ~ dirigible,0.01727
000067f3419a12fe.jpg,soccer ball,0.77537
000067f3419a12fe.jpg,rugby ball,0.07743
000067f3419a12fe.jpg,volleyball,0.00654
000067f3419a12fe.jpg,football helmet,0.00506
000067f3419a12fe.jpg,scoreboard,0.00367
00006845c80b83c8.jpg,school bus,0.23442
00006845c80b83c8.jpg,bow,0.11957
00006845c80b83c8.jpg,crutch,0.11662
00006845c80b83c8.jpg,stretcher,0.06150
00006845c80b83c8.jpg,barbell,0.05813
000069a0b17c906e.jpg,car mirror,0.36661
000069a0b17c906e.jpg,bell cote ~ bell cot,0.22433
000069a0b17c906e.jpg,lakeside ~ lakeshore,0.08434
000069a0b17c906e.jpg,palace,0.02295
000069a0b17c906e.jpg,streetcar ~ tram ~ tramcar ~ trolley ~ trolley car,0.02189
00006b13c052138f.jpg,breakwater ~ groin ~ groyne ~ mole ~ bulwark ~ seawall ~ jetty,0.67563
00006b13c052138f.jpg,lakeside ~ lakeshore,0.16492
00006b13c052138f.jpg,seashore ~ coast ~ seacoast ~ sea-coast,0.09289
00006b13c052138f.jpg,pier,0.01030
00006b13c052138f.jpg,promontory ~ headland ~ head ~ foreland,0.00379
00006bdb1eb5cd74.jpg,trailer truck ~ tractor trailer ~ trucking rig ~ rig ~ articulated lorry ~ semi,0.30098
00006bdb1eb5cd74.jpg,moving van,0.14593
00006bdb1eb5cd74.jpg,cowboy boot,0.03816
00006bdb1eb5cd74.jpg,school bus,0.02993
00006bdb1eb5cd74.jpg,miniskirt ~ mini,0.02839
00006c07d2b033d1.jpg,dining table ~ board,0.15312
00006c07d2b033d1.jpg,ambulance,0.06089
00006c07d2b033d1.jpg,plate,0.03677
00006c07d2b033d1.jpg,vestment,0.03230
00006c07d2b033d1.jpg,poncho,0.03106
00006f304dd2d92d.jpg,lakeside ~ lakeshore,0.81631
00006f304dd2d92d.jpg,boathouse,0.05223
00006f304dd2d92d.jpg,canoe,0.02510
00006f304dd2d92d.jpg,dock ~ dockage ~ docking facility,0.00822
00006f304dd2d92d.jpg,castle,0.00318
0000727e23603def.jpg,palace,0.67235
0000727e23603def.jpg,prison ~ prison house,0.04776
0000727e23603def.jpg,monastery,0.02818
0000727e23603def.jpg,gondola,0.02183
0000727e23603def.jpg,cinema ~ movie theater ~ movie theatre ~ movie house ~ picture palace,0.01846
000072a05feb492a.jpg,book jacket ~ dust cover ~ dust jacket ~ dust wrapper,0.89499
000072a05feb492a.jpg,comic book,0.02612
000072a05feb492a.jpg,harmonica ~ mouth organ ~ harp ~ mouth harp,0.00840
000072a05feb492a.jpg,pickelhaube,0.00140
000072a05feb492a.jpg,web site ~ website ~ internet site ~ site,0.00123
00007609ebcbf574.jpg,prison ~ prison house,0.55399
00007609ebcbf574.jpg,bannister ~ banister ~ balustrade ~ balusters ~ handrail,0.06496
00007609ebcbf574.jpg,turnstile,0.06467
00007609ebcbf574.jpg,cinema ~ movie theater ~ movie theatre ~ movie house ~ picture palace,0.02074
00007609ebcbf574.jpg,patio ~ terrace,0.01660
000077165b72a53b.jpg,fountain,0.84103
000077165b72a53b.jpg,obelisk,0.05033
000077165b72a53b.jpg,pedestal ~ plinth ~ footstall,0.03291
000077165b72a53b.jpg,sundial,0.00560
000077165b72a53b.jpg,brass ~ memorial tablet ~ plaque,0.00520
00007902a7b96e8c.jpg,bookshop ~ bookstore ~ bookstall,0.26695
00007902a7b96e8c.jpg,tobacco shop ~ tobacconist shop ~ tobacconist,0.14838
00007902a7b96e8c.jpg,library,0.08127
00007902a7b96e8c.jpg,confectionery ~ confectionary ~ candy store,0.07205
00007902a7b96e8c.jpg,menu,0.03748
00007f25a6bac8ed.jpg,crane,0.97742
00007f25a6bac8ed.jpg,stinkhorn ~ carrion fungus,0.00419
00007f25a6bac8ed.jpg,drilling platform ~ offshore rig,0.00299
00007f25a6bac8ed.jpg,hook ~ claw,0.00282
00007f25a6bac8ed.jpg,dock ~ dockage ~ docking facility,0.00032
00008044f1bbfde7.jpg,stage,0.08288
00008044f1bbfde7.jpg,bobsled ~ bobsleigh ~ bob,0.05980
00008044f1bbfde7.jpg,ski,0.04969
00008044f1bbfde7.jpg,stretcher,0.03542
00008044f1bbfde7.jpg,fire engine ~ fire truck,0.02462
00008206f111b234.jpg,frilled lizard ~ Chlamydosaurus kingi,0.21532
00008206f111b234.jpg,common iguana ~ iguana ~ Iguana iguana,0.19069
00008206f111b234.jpg,African elephant ~ Loxodonta africana,0.09075
00008206f111b234.jpg,ibex ~ Capra ibex,0.06524
00008206f111b234.jpg,Indian elephant ~ Elephas maximus,0.05017
000085351f54575c.jpg,television ~ television system,0.45992
000085351f54575c.jpg,monitor,0.19844
000085351f54575c.jpg,screen ~ CRT screen,0.18661
000085351f54575c.jpg,desktop computer,0.03522
000085351f54575c.jpg,desk,0.01393
0000862a233105cc.jpg,lorikeet,0.67407
0000862a233105cc.jpg,macaw,0.10165
0000862a233105cc.jpg,sulphur-crested cockatoo ~ Kakatoe galerita ~ Cacatua galerita,0.02401
0000862a233105cc.jpg,fig,0.00906
0000862a233105cc.jpg,African grey ~ African gray ~ Psittacus erithacus,0.00769
0000880f55542351.jpg,vestment,0.41887
0000880f55542351.jpg,altar,0.12481
0000880f55542351.jpg,abaya,0.04598
0000880f55542351.jpg,monastery,0.03705
0000880f55542351.jpg,vault,0.02457
00008d167563158c.jpg,book jacket ~ dust cover ~ dust jacket ~ dust wrapper,0.42719
00008d167563158c.jpg,comic book,0.17816
00008d167563158c.jpg,envelope,0.09482
00008d167563158c.jpg,wall clock,0.02665
00008d167563158c.jpg,nematode ~ nematode worm ~ roundworm,0.02120
000090744f4a1ffc.jpg,steam locomotive,0.88780
000090744f4a1ffc.jpg,passenger car ~ coach ~ carriage,0.02746
000090744f4a1ffc.jpg,freight car,0.00850
000090744f4a1ffc.jpg,electric locomotive,0.00693
000090744f4a1ffc.jpg,geyser,0.00065
000091f4a275d0fb.jpg,tripod,0.34305
000091f4a275d0fb.jpg,reflex camera,0.06173
000091f4a275d0fb.jpg,projector,0.05224
000091f4a275d0fb.jpg,joystick,0.03866
000091f4a275d0fb.jpg,disk brake ~ disc brake,0.02878
000093534b14d3f1.jpg,barbershop,0.30487
000093534b14d3f1.jpg,picket fence ~ paling,0.13887
000093534b14d3f1.jpg,mobile home ~ manufactured home,0.10408
000093534b14d3f1.jpg,church ~ church building,0.05225
000093534b14d3f1.jpg,tile roof,0.02845
000094eaec4680b3.jpg,valley ~ vale,0.37313
000094eaec4680b3.jpg,cliff ~ drop ~ drop-off,0.14936
000094eaec4680b3.jpg,safety pin,0.09092
000094eaec4680b3.jpg,rapeseed,0.06060
000094eaec4680b3.jpg,lakeside ~ lakeshore,0.02034
000096726fd6c6c8.jpg,Model T,0.46316
000096726fd6c6c8.jpg,half track,0.04625
000096726fd6c6c8.jpg,tow truck ~ tow car ~ wrecker,0.02402
000096726fd6c6c8.jpg,fire engine ~ fire truck,0.01872
000096726fd6c6c8.jpg,pickup ~ pickup truck,0.01588
000097e74a49f910.jpg,groom ~ bridegroom,0.55827
000097e74a49f910.jpg,restaurant ~ eating house ~ eating place ~ eatery,0.04733
000097e74a49f910.jpg,conch,0.02645
000097e74a49f910.jpg,hoopskirt ~ crinoline,0.02114
000097e74a49f910.jpg,panpipe ~ pandean pipe ~ syrinx,0.02066
00009b8637868fff.jpg,lakeside ~ lakeshore,0.19030
00009b8637868fff.jpg,dam ~ dike ~ dyke,0.12120
00009b8637868fff.jpg,palace,0.08064
00009b8637868fff.jpg,valley ~ vale,0.06789
00009b8637868fff.jpg,promontory ~ headland ~ head ~ foreland,0.06570
00009cadede2ed69.jpg,military uniform,0.46089
00009cadede2ed69.jpg,assault rifle ~ assault gun,0.22368
00009cadede2ed69.jpg,bulletproof vest,0.13956
00009cadede2ed69.jpg,stretcher,0.10310
00009cadede2ed69.jpg,tank ~ army tank ~ armored combat vehicle ~ armoured combat vehicle,0.01166
00009e5b390986a0.jpg,thatch ~ thatched roof,0.73958
00009e5b390986a0.jpg,tile roof,0.08623
00009e5b390986a0.jpg,minivan,0.01703
00009e5b390986a0.jpg,bell cote ~ bell cot,0.01608
00009e5b390986a0.jpg,restaurant ~ eating house ~ eating place ~ eatery,0.00518
0000a1229c025d92.jpg,gown,0.50600
0000a1229c025d92.jpg,groom ~ bridegroom,0.27392
0000a1229c025d92.jpg,overskirt,0.05049
0000a1229c025d92.jpg,hoopskirt ~ crinoline,0.03656
0000a1229c025d92.jpg,mosquito net,0.00482
0000a16e4b057580.jpg,mashed potato,0.16164
0000a16e4b057580.jpg,Granny Smith,0.13399
0000a16e4b057580.jpg,plate,0.08443
0000a16e4b057580.jpg,pineapple ~ ananas,0.07468
0000a16e4b057580.jpg,trifle,0.06275
0000a1b2fba255e9.jpg,confectionery ~ confectionary ~ candy store,0.12291
0000a1b2fba255e9.jpg,ice lolly ~ lolly ~ lollipop ~ popsicle,0.11204
0000a1b2fba255e9.jpg,candle ~ taper ~ wax light,0.07803
0000a1b2fba255e9.jpg,shoe shop ~ shoe-shop ~ shoe store,0.06568
0000a1b2fba255e9.jpg,umbrella,0.06313
0000a30028ea7618.jpg,brass ~ memorial tablet ~ plaque,0.92423
0000a30028ea7618.jpg,sundial,0.01461
0000a30028ea7618.jpg,obelisk,0.00645
0000a30028ea7618.jpg,pedestal ~ plinth ~ footstall,0.00236
0000a30028ea7618.jpg,manhole cover,0.00230
0000a4e648c5897f.jpg,unicycle ~ monocycle,0.71204
0000a4e648c5897f.jpg,sock,0.06427
0000a4e648c5897f.jpg,fur coat,0.03376
0000a4e648c5897f.jpg,stole,0.02276
0000a4e648c5897f.jpg,parking meter,0.01957
0000a54dd13a67a7.jpg,palace,0.61839
0000a54dd13a67a7.jpg,library,0.04387
0000a54dd13a67a7.jpg,monastery,0.03234
0000a54dd13a67a7.jpg,church ~ church building,0.02712
0000a54dd13a67a7.jpg,castle,0.00845
0000a566f5d88cb6.jpg,brass ~ memorial tablet ~ plaque,0.69049
0000a566f5d88cb6.jpg,menu,0.09895
0000a566f5d88cb6.jpg,street sign,0.08805
0000a566f5d88cb6.jpg,scoreboard,0.01494
0000a566f5d88cb6.jpg,web site ~ website ~ internet site ~ site,0.00323
0000a7dbcec8d6d1.jpg,patio ~ terrace,0.49875
0000a7dbcec8d6d1.jpg,lakeside ~ lakeshore,0.06567
0000a7dbcec8d6d1.jpg,tile roof,0.06058
0000a7dbcec8d6d1.jpg,library,0.03812
0000a7dbcec8d6d1.jpg,bell cote ~ bell cot,0.03010
0000a90019e380dc.jpg,shopping cart,0.08282
0000a90019e380dc.jpg,jinrikisha ~ ricksha ~ rickshaw,0.07454
0000a90019e380dc.jpg,aircraft carrier ~ carrier ~ flattop ~ attack aircraft carrier,0.07390
0000a90019e380dc.jpg,stupa ~ tope,0.04398
0000a90019e380dc.jpg,liner ~ ocean liner,0.03080
0000aa810854dc2e.jpg,violin ~ fiddle,0.35732
0000aa810854dc2e.jpg,cello ~ violoncello,0.18350
0000aa810854dc2e.jpg,banjo,0.03233
0000aa810854dc2e.jpg,sax ~ saxophone,0.02802
0000aa810854dc2e.jpg,accordion ~ piano accordion ~ squeeze box,0.02413
0000b366aaf9672a.jpg,groom ~ bridegroom,0.91514
0000b366aaf9672a.jpg,gown,0.02023
0000b366aaf9672a.jpg,feather boa ~ boa,0.00669
0000b366aaf9672a.jpg,theater curtain ~ theatre curtain,0.00541
0000b366aaf9672a.jpg,overskirt,0.00274
0000b3e5921ab7ff.jpg,stage,0.46875
0000b3e5921ab7ff.jpg,microphone ~ mike,0.45020
0000b3e5921ab7ff.jpg,electric guitar,0.03432
0000b3e5921ab7ff.jpg,acoustic guitar,0.01780
0000b3e5921ab7ff.jpg,maraca,0.00573
0000b4b26ef88376.jpg,suit ~ suit of clothes,0.13148
0000b4b26ef88376.jpg,torch,0.06554
0000b4b26ef88376.jpg,groom ~ bridegroom,0.04988
0000b4b26ef88376.jpg,bow tie ~ bow-tie ~ bowtie,0.04752
0000b4b26ef88376.jpg,limousine ~ limo,0.04661
0000b72f1005caea.jpg,pier,0.07890
